tstart	tend	srcip	dstip	proto	sport	dport	pkts	bytes
2016-07-08 07:29:25	2016-07-08 07:29:25	172.10.1.178	10.199.250.2	TCP	3121	47053	29	1574
2016-07-08 09:51:36	2016-07-08 09:51:36	172.10.1.178	10.199.250.2	TCP	3673	21589	14	764
2016-07-08 10:01:38	2016-07-08 10:01:38	172.10.1.178	10.199.250.2	TCP	3766	17599	44	2384
2016-07-08 15:07:41	2016-07-08 15:07:41	172.10.1.178	10.199.250.2	TCP	3901	12685	30	1628
2016-07-08 08:02:08	2016-07-08 08:02:08	172.10.1.178	10.199.250.2	TCP	4065	14567	33	1790
2016-07-08 08:50:09	2016-07-08 08:50:09	172.10.1.178	10.199.250.2	TCP	4070	35238	35	1898
2016-07-08 08:28:22	2016-07-08 08:28:22	172.10.1.178	10.199.250.2	TCP	4126	1111	29	1574
2016-07-08 09:47:29	2016-07-08 09:47:29	172.10.1.178	10.199.250.2	TCP	4151	30144	14	764
2016-07-08 13:49:29	2016-07-08 13:49:29	172.10.1.178	10.199.250.2	TCP	4330	10699	52	2816
2016-07-08 08:45:33	2016-07-08 08:45:33	172.10.1.178	10.199.250.2	TCP	4753	15667	29	1574
2016-07-08 08:26:32	2016-07-08 08:26:32	172.10.1.178	10.199.250.2	TCP	4949	25557	48	2792
2016-07-08 09:01:33	2016-07-08 09:01:33	172.10.1.179	10.199.250.2	TCP	1087	1962	45	2438
2016-07-08 12:28:50	2016-07-08 12:28:50	172.10.1.179	10.199.250.2	TCP	1320	8653	30	1628
2016-07-08 08:23:42	2016-07-08 08:23:42	172.10.1.179	10.199.250.2	TCP	1331	34565	51	3014
2016-07-08 10:03:09	2016-07-08 10:03:09	172.10.1.179	10.199.250.2	TCP	1422	17641	30	1628
2016-07-08 08:23:15	2016-07-08 08:23:15	172.10.1.179	10.199.250.2	TCP	1470	19357	15	818
2016-07-08 09:57:49	2016-07-08 09:57:49	172.10.1.179	10.199.250.2	TCP	1558	4821	29	1574
2016-07-08 08:19:54	2016-07-08 08:19:54	172.10.1.179	10.199.250.2	TCP	1636	34470	37	2182
2016-07-08 07:42:08	2016-07-08 07:42:08	172.10.1.179	10.199.250.2	TCP	1732	21	78	4809
2016-07-08 13:25:26	2016-07-08 13:25:26	172.10.1.179	10.199.250.2	TCP	1839	8656	38	2060
2016-07-08 12:21:11	2016-07-08 12:21:11	172.10.1.179	10.199.250.2	TCP	1888	8460	29	1574
2016-07-08 12:44:07	2016-07-08 12:44:07	172.10.1.179	10.199.250.2	TCP	1923	9040	43	2330
2016-07-08 09:49:45	2016-07-08 09:49:45	172.10.1.179	10.199.250.2	TCP	2029	30207	30	1628
2016-07-08 07:15:53	2016-07-08 07:15:53	172.10.1.179	10.199.250.2	TCP	2068	13401	42	2276
2016-07-08 11:15:54	2016-07-08 11:15:54	172.10.1.179	10.199.250.2	TCP	2131	6795	14	764
2016-07-08 16:22:19	2016-07-08 16:22:19	172.10.1.179	10.199.250.2	TCP	2185	13149	43	2330
2016-07-08 13:51:39	2016-07-08 13:51:39	172.10.1.179	10.199.250.2	TCP	2200	10758	30	1628
2016-07-08 10:28:33	2016-07-08 10:28:33	172.10.1.179	10.199.250.2	TCP	2527	4158	14	764
2016-07-08 09:48:02	2016-07-08 09:48:02	172.10.1.179	10.199.250.2	TCP	2621	17255	29	1574
2016-07-08 09:25:31	2016-07-08 09:25:31	172.10.1.179	10.199.250.2	TCP	2805	29596	46	2776
2016-07-08 10:47:59	2016-07-08 10:47:59	172.10.1.179	10.199.250.2	TCP	2857	4656	43	2330
2016-07-08 08:00:28	2016-07-08 08:00:28	172.10.1.179	10.199.250.2	TCP	2939	24929	53	3022
2016-07-08 13:47:42	2016-07-08 13:47:42	172.10.1.179	10.199.250.2	TCP	2974	10659	59	3194
2016-07-08 09:31:41	2016-07-08 09:31:41	172.10.1.179	10.199.250.2	TCP	3058	4149	37	2006
2016-07-08 16:09:37	2016-07-08 16:09:37	172.10.1.179	10.199.250.2	TCP	3182	12824	43	2330
2016-07-08 12:10:36	2016-07-08 12:10:36	172.10.1.179	10.199.250.2	TCP	3191	6749	45	2438
2016-07-08 08:46:51	2016-07-08 08:46:51	172.10.1.179	10.199.250.2	TCP	3286	19959	47	2926
2016-07-08 13:29:14	2016-07-08 13:29:14	172.10.1.179	10.199.250.2	TCP	3374	8753	44	2384
2016-07-08 15:10:27	2016-07-08 15:10:27	172.10.1.179	10.199.250.2	TCP	3452	11330	30	1628
2016-07-08 10:13:12	2016-07-08 10:13:12	172.10.1.179	10.199.250.2	TCP	3455	30803	41	2378
2016-07-08 11:07:57	2016-07-08 11:07:57	172.10.1.179	10.199.250.2	TCP	3463	23526	2	116
2016-07-08 14:03:38	2016-07-08 14:03:38	172.10.1.179	10.199.250.2	TCP	3481	11061	40	2168
2016-07-08 10:27:54	2016-07-08 10:27:54	172.10.1.179	10.199.250.2	TCP	3610	22515	41	2378
2016-07-08 10:01:01	2016-07-08 10:01:01	172.10.1.179	10.199.250.2	TCP	3643	30492	14	764
2016-07-08 15:07:20	2016-07-08 15:07:20	172.10.1.179	10.199.250.2	TCP	3737	12674	30	1628
2016-07-08 11:18:20	2016-07-08 11:18:20	172.10.1.179	10.199.250.2	TCP	3776	32435	37	2090
2016-07-08 15:28:53	2016-07-08 15:28:53	172.10.1.179	10.199.250.2	TCP	3859	11799	14	764
2016-07-08 13:39:32	2016-07-08 13:39:32	172.10.1.179	10.199.250.2	TCP	3903	10453	36	1952
2016-07-08 07:31:34	2016-07-08 07:31:34	172.10.1.179	10.199.250.2	TCP	3938	13805	14	764
2016-07-08 13:27:10	2016-07-08 13:27:10	172.10.1.179	10.199.250.2	TCP	4002	10138	53	2870
2016-07-08 08:19:05	2016-07-08 08:19:05	172.10.1.179	10.199.250.2	TCP	4059	19252	18	1052
2016-07-08 09:32:04	2016-07-08 09:32:04	172.10.1.179	10.199.250.2	TCP	4212	16849	14	764
2016-07-08 08:36:05	2016-07-08 08:36:05	172.10.1.179	10.199.250.2	TCP	4247	1355	31	1682
2016-07-08 13:13:11	2016-07-08 13:13:11	172.10.1.179	10.199.250.2	TCP	4255	8343	32	1736
2016-07-08 08:01:58	2016-07-08 08:01:58	172.10.1.179	10.199.250.2	TCP	4346	27464	18	1040
2016-07-08 09:58:01	2016-07-08 09:58:01	172.10.1.179	10.199.250.2	TCP	4483	3381	30	1628
2016-07-08 10:05:49	2016-07-08 10:05:49	172.10.1.179	10.199.250.2	TCP	4539	3580	58	3140
2016-07-08 08:09:15	2016-07-08 08:09:15	172.10.1.179	10.199.250.2	TCP	4592	27650	66	4288
2016-07-08 15:17:54	2016-07-08 15:17:54	172.10.1.179	10.199.250.2	TCP	4597	11520	35	1898
2016-07-08 10:09:46	2016-07-08 10:09:46	172.10.1.179	10.199.250.2	TCP	4613	3680	29	1574
2016-07-08 14:54:26	2016-07-08 14:54:26	172.10.1.179	10.199.250.2	TCP	4790	10919	2	116
2016-07-08 14:39:49	2016-07-08 14:39:49	172.10.1.179	10.199.250.2	TCP	4897	11976	43	2330
2016-07-08 08:16:01	2016-07-08 08:16:01	172.10.1.179	10.199.250.2	TCP	4981	34365	3	186
2016-07-08 08:55:32	2016-07-08 08:55:32	172.10.1.180	10.199.250.2	TCP	1030	35369	70	4316
2016-07-08 11:57:14	2016-07-08 11:57:14	172.10.1.180	10.199.250.2	TCP	1148	7852	55	2978
2016-07-08 10:41:07	2016-07-08 10:41:07	172.10.1.180	10.199.250.2	TCP	1154	31507	46	2564
2016-07-08 10:44:30	2016-07-08 10:44:30	172.10.1.180	10.199.250.2	TCP	1199	6001	14	764
2016-07-08 09:24:06	2016-07-08 09:24:06	172.10.1.180	10.199.250.2	TCP	1359	16647	30	1628
2016-07-08 13:25:05	2016-07-08 13:25:05	172.10.1.180	10.199.250.2	TCP	1399	8648	35	1898
2016-07-08 12:53:53	2016-07-08 12:53:53	172.10.1.180	10.199.250.2	TCP	1678	7856	35	1898
2016-07-08 08:47:32	2016-07-08 08:47:32	172.10.1.180	10.199.250.2	TCP	1782	28626	14	764
2016-07-08 15:18:12	2016-07-08 15:18:12	172.10.1.180	10.199.250.2	TCP	2009	12958	49	2654
2016-07-08 08:43:42	2016-07-08 08:43:42	172.10.1.180	10.199.250.2	TCP	2036	28528	59	3642
2016-07-08 07:51:02	2016-07-08 07:51:02	172.10.1.180	10.199.250.2	TCP	2118	21	50	3075
2016-07-08 09:19:58	2016-07-08 09:19:58	172.10.1.180	10.199.250.2	TCP	2125	16544	45	2438
2016-07-08 15:38:13	2016-07-08 15:38:13	172.10.1.180	10.199.250.2	TCP	2499	12033	39	2114
2016-07-08 11:07:02	2016-07-08 11:07:02	172.10.1.180	10.199.250.2	TCP	2502	23505	35	1898
2016-07-08 08:42:44	2016-07-08 08:42:44	172.10.1.180	10.199.250.2	TCP	2565	1482	4	224
2016-07-08 09:14:25	2016-07-08 09:14:25	172.10.1.180	10.199.250.2	TCP	2729	3715	55	2978
2016-07-08 09:50:47	2016-07-08 09:50:47	172.10.1.180	10.199.250.2	TCP	2798	30232	51	2762
2016-07-08 09:10:54	2016-07-08 09:10:54	172.10.1.180	10.199.250.2	TCP	2832	20556	29	1574
2016-07-08 08:09:08	2016-07-08 08:09:08	172.10.1.180	10.199.250.2	TCP	2842	2048	33	1790
2016-07-08 09:08:03	2016-07-08 09:08:03	172.10.1.180	10.199.250.2	TCP	2844	2121	30	1628
2016-07-08 09:40:54	2016-07-08 09:40:54	172.10.1.180	10.199.250.2	TCP	2868	4392	14	764
2016-07-08 10:27:22	2016-07-08 10:27:22	172.10.1.180	10.199.250.2	TCP	2909	22498	30	1628
2016-07-08 09:50:45	2016-07-08 09:50:45	172.10.1.180	10.199.250.2	TCP	2940	21564	52	2816
2016-07-08 08:50:45	2016-07-08 08:52:46	172.10.1.180	10.199.250.2	TCP	2989	20054	13	710
2016-07-08 10:05:15	2016-07-08 10:05:15	172.10.1.180	10.199.250.2	TCP	2998	21935	29	1574
2016-07-08 13:02:14	2016-07-08 13:02:14	172.10.1.180	10.199.250.2	TCP	3047	8068	14	764
2016-07-08 09:39:43	2016-07-08 09:39:43	172.10.1.180	10.199.250.2	TCP	3103	17042	30	1628
2016-07-08 12:41:53	2016-07-08 12:41:53	172.10.1.180	10.199.250.2	TCP	3130	8987	40	2168
2016-07-08 12:27:44	2016-07-08 12:27:44	172.10.1.180	10.199.250.2	TCP	3352	8621	31	1682
2016-07-08 10:23:43	2016-07-08 10:23:43	172.10.1.180	10.199.250.2	TCP	3364	22406	14	764
2016-07-08 11:12:37	2016-07-08 11:12:37	172.10.1.180	10.199.250.2	TCP	3376	5276	15	818
2016-07-08 09:35:41	2016-07-08 09:35:41	172.10.1.180	10.199.250.2	TCP	3511	16940	46	2492
2016-07-08 13:53:13	2016-07-08 13:53:13	172.10.1.180	10.199.250.2	TCP	3732	9369	34	1844
2016-07-08 13:39:21	2016-07-08 13:39:21	172.10.1.180	10.199.250.2	TCP	3757	10448	14	764
2016-07-08 08:01:31	2016-07-08 08:01:31	172.10.1.180	10.199.250.2	TCP	3795	27450	38	2096
2016-07-08 10:13:45	2016-07-08 10:13:45	172.10.1.180	10.199.250.2	TCP	4000	30815	51	2762
2016-07-08 09:56:20	2016-07-08 09:56:20	172.10.1.180	10.199.250.2	TCP	4212	4776	31	1682
2016-07-08 10:29:18	2016-07-08 10:29:18	172.10.1.180	10.199.250.2	TCP	4382	31204	3	186
2016-07-08 13:27:33	2016-07-08 13:27:33	172.10.1.180	10.199.250.2	TCP	4398	10152	3	186
2016-07-08 11:17:31	2016-07-08 11:17:31	172.10.1.180	10.199.250.2	TCP	4490	6841	32	1736
2016-07-08 09:50:47	2016-07-08 09:50:47	172.10.1.180	10.199.250.2	TCP	4654	3197	14	764
2016-07-08 11:32:39	2016-07-08 11:32:39	172.10.1.180	10.199.250.2	TCP	4738	32795	72	4476
2016-07-08 07:30:24	2016-07-08 07:30:24	172.10.1.181	10.199.250.2	TCP	1324	24202	54	3056
2016-07-08 16:28:40	2016-07-08 16:28:40	172.10.1.181	10.199.250.2	TCP	1411	13306	14	764
2016-07-08 09:00:32	2016-07-08 09:00:32	172.10.1.181	10.199.250.2	TCP	1446	35495	14	764
2016-07-08 07:43:04	2016-07-08 07:43:04	172.10.1.181	10.199.250.2	TCP	1545	14093	14	764
2016-07-08 12:53:00	2016-07-08 12:53:00	172.10.1.181	10.199.250.2	TCP	1819	9271	39	2114
2016-07-08 07:50:22	2016-07-08 07:50:22	172.10.1.181	10.199.250.2	TCP	1856	27168	17	938
2016-07-08 10:19:22	2016-07-08 10:19:22	172.10.1.181	10.199.250.2	TCP	1907	3933	45	2438
2016-07-08 08:17:08	2016-07-08 08:17:08	172.10.1.181	10.199.250.2	TCP	1973	25314	51	2994
2016-07-08 11:38:42	2016-07-08 11:38:42	172.10.1.181	10.199.250.2	TCP	2031	7379	14	764
2016-07-08 09:45:24	2016-07-08 09:45:24	172.10.1.181	10.199.250.2	TCP	2083	30094	43	2330
2016-07-08 08:43:57	2016-07-08 08:43:57	172.10.1.181	10.199.250.2	TCP	2119	35071	14	764
2016-07-08 07:42:23	2016-07-08 07:42:23	172.10.1.181	10.199.250.2	TCP	2292	33542	3	186
2016-07-08 10:11:43	2016-07-08 10:11:43	172.10.1.181	10.199.250.2	TCP	2416	3742	30	1628
2016-07-08 09:54:11	2016-07-08 09:54:11	172.10.1.181	10.199.250.2	TCP	2434	4723	29	1574
2016-07-08 07:29:11	2016-07-08 07:29:11	172.10.1.181	10.199.250.2	TCP	2699	47016	44	2384
2016-07-08 08:33:06	2016-07-08 08:33:06	172.10.1.181	10.199.250.2	TCP	2795	28254	60	3248
2016-07-08 12:30:07	2016-07-08 12:30:07	172.10.1.181	10.199.250.2	TCP	2809	8686	29	1574
2016-07-08 10:33:02	2016-07-08 10:33:02	172.10.1.181	10.199.250.2	TCP	2870	5715	33	1790
2016-07-08 16:09:11	2016-07-08 16:09:11	172.10.1.181	10.199.250.2	TCP	2969	12816	48	2600
2016-07-08 12:01:30	2016-07-08 12:01:30	172.10.1.181	10.199.250.2	TCP	3020	6519	14	764
2016-07-08 09:43:56	2016-07-08 09:43:56	172.10.1.181	10.199.250.2	TCP	3082	17152	29	1574
2016-07-08 11:20:50	2016-07-08 11:20:50	172.10.1.181	10.199.250.2	TCP	3109	32497	3	186
2016-07-08 10:20:45	2016-07-08 10:20:45	172.10.1.181	10.199.250.2	TCP	3205	30988	14	764
2016-07-08 07:53:57	2016-07-08 07:53:57	172.10.1.181	10.199.250.2	TCP	3206	24783	29	1574
2016-07-08 09:27:24	2016-07-08 09:27:24	172.10.1.181	10.199.250.2	TCP	3259	4042	30	1628
2016-07-08 12:45:15	2016-07-08 12:45:15	172.10.1.181	10.199.250.2	TCP	3477	9074	53	2870
2016-07-08 14:15:45	2016-07-08 14:15:45	172.10.1.181	10.199.250.2	TCP	3571	11371	63	3410
2016-07-08 11:24:50	2016-07-08 11:24:50	172.10.1.181	10.199.250.2	TCP	3754	32599	14	764
2016-07-08 08:18:18	2016-07-08 08:18:18	172.10.1.181	10.199.250.2	TCP	3830	2289	14	764
2016-07-08 15:08:33	2016-07-08 15:08:33	172.10.1.181	10.199.250.2	TCP	4346	12708	43	2330
2016-07-08 09:41:53	2016-07-08 09:41:53	172.10.1.181	10.199.250.2	TCP	4375	21340	47	2546
2016-07-08 14:29:53	2016-07-08 14:29:53	172.10.1.181	10.199.250.2	TCP	4728	10298	44	2384
2016-07-08 14:12:12	2016-07-08 14:12:12	172.10.1.182	10.199.250.2	TCP	1096	11280	52	2816
2016-07-08 12:14:51	2016-07-08 12:14:51	172.10.1.182	10.199.250.2	TCP	1105	6861	14	764
2016-07-08 08:39:00	2016-07-08 08:39:00	172.10.1.182	10.199.250.2	TCP	1117	1395	55	2978
2016-07-08 08:35:03	2016-07-08 08:35:03	172.10.1.182	10.199.250.2	TCP	1244	28319	43	2614
2016-07-08 08:09:09	2016-07-08 08:09:09	172.10.1.182	10.199.250.2	TCP	1639	34191	17	950
2016-07-08 13:17:28	2016-07-08 13:17:28	172.10.1.182	10.199.250.2	TCP	1820	9887	14	764
2016-07-08 13:33:15	2016-07-08 13:33:15	172.10.1.182	10.199.250.2	TCP	2141	10286	43	2330
2016-07-08 09:24:37	2016-07-08 09:24:37	172.10.1.182	10.199.250.2	TCP	2160	29569	40	2448
2016-07-08 08:55:38	2016-07-08 08:55:38	172.10.1.182	10.199.250.2	TCP	2310	3238	49	2654
2016-07-08 13:11:45	2016-07-08 13:11:45	172.10.1.182	10.199.250.2	TCP	2318	8309	35	1898
2016-07-08 07:36:19	2016-07-08 07:36:19	172.10.1.182	10.199.250.2	TCP	2507	47243	53	2870
2016-07-08 10:32:46	2016-07-08 10:32:46	172.10.1.182	10.199.250.2	TCP	2524	5703	34	1844
2016-07-08 08:59:31	2016-07-08 08:59:31	172.10.1.182	10.199.250.2	TCP	2529	1894	30	1628
2016-07-08 13:57:18	2016-07-08 13:57:18	172.10.1.182	10.199.250.2	TCP	2600	10898	29	1574
2016-07-08 09:20:31	2016-07-08 09:20:31	172.10.1.182	10.199.250.2	TCP	2653	16554	43	2330
2016-07-08 12:38:59	2016-07-08 12:38:59	172.10.1.182	10.199.250.2	TCP	2883	8911	30	1628
2016-07-08 09:15:43	2016-07-08 09:15:43	172.10.1.182	10.199.250.2	TCP	2999	20678	35	1898
2016-07-08 09:50:22	2016-07-08 09:50:22	172.10.1.182	10.199.250.2	TCP	3117	4627	35	1898
2016-07-08 10:16:53	2016-07-08 10:16:53	172.10.1.182	10.199.250.2	TCP	3287	30893	14	764
2016-07-08 12:54:16	2016-07-08 12:54:16	172.10.1.182	10.199.250.2	TCP	3358	9297	14	764
2016-07-08 09:12:17	2016-07-08 09:12:17	172.10.1.182	10.199.250.2	TCP	3395	16349	14	764
2016-07-08 15:00:47	2016-07-08 15:00:47	172.10.1.182	10.199.250.2	TCP	3435	12508	32	1736
2016-07-08 08:55:53	2016-07-08 08:55:53	172.10.1.182	10.199.250.2	TCP	3494	15935	50	2708
2016-07-08 12:52:27	2016-07-08 12:52:27	172.10.1.182	10.199.250.2	TCP	3551	7814	37	2006
2016-07-08 15:22:29	2016-07-08 15:22:29	172.10.1.182	10.199.250.2	TCP	3677	11639	14	764
2016-07-08 11:05:08	2016-07-08 11:05:08	172.10.1.182	10.199.250.2	TCP	3787	6528	30	1628
2016-07-08 08:11:22	2016-07-08 08:11:22	172.10.1.182	10.199.250.2	TCP	3829	25215	57	3338
2016-07-08 09:35:46	2016-07-08 09:35:46	172.10.1.182	10.199.250.2	TCP	3896	21185	43	2330
2016-07-08 13:50:21	2016-07-08 13:50:21	172.10.1.182	10.199.250.2	TCP	3965	9290	44	2384
2016-07-08 07:45:32	2016-07-08 07:45:32	172.10.1.182	10.199.250.2	TCP	3989	27041	17	974
2016-07-08 10:25:50	2016-07-08 10:25:50	172.10.1.182	10.199.250.2	TCP	4008	4087	36	1952
2016-07-08 08:12:03	2016-07-08 08:12:03	172.10.1.182	10.199.250.2	TCP	4064	27731	53	3046
2016-07-08 07:54:48	2016-07-08 07:54:48	172.10.1.182	10.199.250.2	TCP	4242	24805	35	2126
2016-07-08 14:17:43	2016-07-08 14:17:43	172.10.1.182	10.199.250.2	TCP	4415	9992	14	764
2016-07-08 10:02:34	2016-07-08 10:02:34	172.10.1.182	10.199.250.2	TCP	4563	21865	31	1758
2016-07-08 10:22:03	2016-07-08 10:22:03	172.10.1.182	10.199.250.2	TCP	4569	3994	41	2222
2016-07-08 11:27:34	2016-07-08 11:27:34	172.10.1.182	10.199.250.2	TCP	4692	5653	30	1628
2016-07-08 07:51:13	2016-07-08 07:51:13	172.10.1.183	10.199.250.2	TCP	1130	14302	14	764
2016-07-08 08:47:01	2016-07-08 08:47:01	172.10.1.183	10.199.250.2	TCP	1264	28616	14	764
2016-07-08 10:48:44	2016-07-08 10:48:44	172.10.1.183	10.199.250.2	TCP	1315	31697	39	2278
2016-07-08 14:55:24	2016-07-08 14:55:24	172.10.1.183	10.199.250.2	TCP	1446	10950	55	2978
2016-07-08 14:06:43	2016-07-08 14:06:43	172.10.1.183	10.199.250.2	TCP	1566	11136	41	2222
2016-07-08 08:38:56	2016-07-08 08:38:56	172.10.1.183	10.199.250.2	TCP	1589	15499	30	1628
2016-07-08 12:43:53	2016-07-08 12:43:53	172.10.1.183	10.199.250.2	TCP	1680	9033	55	2978
2016-07-08 09:06:13	2016-07-08 09:06:13	172.10.1.183	10.199.250.2	TCP	1714	16196	28	1520
2016-07-08 08:20:20	2016-07-08 08:20:20	172.10.1.183	10.199.250.2	TCP	1783	19277	18	1016
2016-07-08 14:11:38	2016-07-08 14:11:38	172.10.1.183	10.199.250.2	TCP	1815	9825	14	764
2016-07-08 09:47:26	2016-07-08 09:47:26	172.10.1.183	10.199.250.2	TCP	1954	17234	29	1574
2016-07-08 14:41:18	2016-07-08 14:41:18	172.10.1.183	10.199.250.2	TCP	1958	12016	14	764
2016-07-08 07:57:12	2016-07-08 07:57:12	172.10.1.183	10.199.250.2	TCP	2132	18691	39	2234
2016-07-08 08:54:33	2016-07-08 08:54:33	172.10.1.183	10.199.250.2	TCP	2198	15898	30	1628
2016-07-08 10:30:41	2016-07-08 10:30:41	172.10.1.183	10.199.250.2	TCP	2261	22585	30	1628
2016-07-08 10:11:38	2016-07-08 10:11:38	172.10.1.183	10.199.250.2	TCP	2308	3740	30	1628
2016-07-08 13:28:29	2016-07-08 13:28:29	172.10.1.183	10.199.250.2	TCP	2313	8733	42	2276
2016-07-08 08:03:55	2016-07-08 08:03:55	172.10.1.183	10.199.250.2	TCP	2405	14611	50	2708
2016-07-08 15:12:07	2016-07-08 15:12:07	172.10.1.183	10.199.250.2	TCP	2493	12801	51	2762
2016-07-08 08:17:18	2016-07-08 08:17:18	172.10.1.183	10.199.250.2	TCP	2582	34396	37	2114
2016-07-08 08:29:09	2016-07-08 08:29:09	172.10.1.183	10.199.250.2	TCP	2695	34700	51	3166
2016-07-08 08:39:26	2016-07-08 08:39:26	172.10.1.183	10.199.250.2	TCP	2741	19765	33	1826
2016-07-08 10:12:28	2016-07-08 10:12:28	172.10.1.183	10.199.250.2	TCP	2755	30779	35	1898
2016-07-08 10:20:19	2016-07-08 10:20:19	172.10.1.183	10.199.250.2	TCP	2795	30979	40	2168
2016-07-08 08:32:52	2016-07-08 08:32:52	172.10.1.183	10.199.250.2	TCP	2822	34795	4	224
2016-07-08 12:57:24	2016-07-08 12:57:24	172.10.1.183	10.199.250.2	TCP	2953	7937	32	1736
2016-07-08 12:24:40	2016-07-08 12:24:40	172.10.1.183	10.199.250.2	TCP	3084	8547	14	764
2016-07-08 09:07:04	2016-07-08 09:07:04	172.10.1.183	10.199.250.2	TCP	3085	20459	34	1844
2016-07-08 10:00:33	2016-07-08 10:00:33	172.10.1.183	10.199.250.2	TCP	3218	30475	14	764
2016-07-08 13:55:51	2016-07-08 13:55:51	172.10.1.183	10.199.250.2	TCP	3283	9434	53	2870
2016-07-08 08:48:49	2016-07-08 08:48:49	172.10.1.183	10.199.250.2	TCP	3305	25798	38	2096
2016-07-08 15:03:51	2016-07-08 15:03:51	172.10.1.183	10.199.250.2	TCP	3403	11159	35	1898
2016-07-08 11:42:27	2016-07-08 11:42:27	172.10.1.183	10.199.250.2	TCP	3430	7478	14	764
2016-07-08 08:56:10	2016-07-08 08:56:10	172.10.1.183	10.199.250.2	TCP	3441	26037	35	1898
2016-07-08 11:18:13	2016-07-08 11:18:13	172.10.1.183	10.199.250.2	TCP	3660	32433	18	1044
2016-07-08 11:01:02	2016-07-08 11:01:02	172.10.1.183	10.199.250.2	TCP	3767	32005	32	1840
2016-07-08 07:18:14	2016-07-08 07:18:14	172.10.1.183	10.199.250.2	TCP	3799	32975	33	1974
2016-07-08 08:56:57	2016-07-08 08:56:57	172.10.1.183	10.199.250.2	TCP	3852	3270	14	764
2016-07-08 08:05:01	2016-07-08 08:05:01	172.10.1.183	10.199.250.2	TCP	3872	27544	40	2228
2016-07-08 09:32:33	2016-07-08 09:32:33	172.10.1.183	10.199.250.2	TCP	3919	29768	14	764
2016-07-08 07:33:50	2016-07-08 07:33:50	172.10.1.183	10.199.250.2	TCP	3957	33306	36	1952
2016-07-08 11:53:40	2016-07-08 11:53:40	172.10.1.183	10.199.250.2	TCP	3975	7755	30	1628
2016-07-08 15:40:20	2016-07-08 15:40:20	172.10.1.183	10.199.250.2	TCP	3995	12085	14	764
2016-07-08 08:12:21	2016-07-08 08:12:21	172.10.1.183	10.199.250.2	TCP	4288	27734	47	2582
2016-07-08 09:23:08	2016-07-08 09:23:08	172.10.1.183	10.199.250.2	TCP	4602	16623	33	1790
2016-07-08 08:20:00	2016-07-08 08:20:00	172.10.1.183	10.199.250.2	TCP	4626	21	165	10093
2016-07-08 15:23:12	2016-07-08 15:23:12	172.10.1.183	10.199.250.2	TCP	4802	13078	43	2330
2016-07-08 07:34:44	2016-07-08 07:34:44	172.10.1.183	10.199.250.2	TCP	4858	13871	30	1628
2016-07-08 15:00:38	2016-07-08 15:00:38	172.10.1.184	10.199.250.2	TCP	1180	11077	35	1898
2016-07-08 14:06:46	2016-07-08 14:06:46	172.10.1.184	10.199.250.2	TCP	1588	11137	30	1628
2016-07-08 13:25:40	2016-07-08 13:25:40	172.10.1.184	10.199.250.2	TCP	2005	8659	39	2114
2016-07-08 09:26:05	2016-07-08 09:26:05	172.10.1.184	10.199.250.2	TCP	2161	4021	47	2546
2016-07-08 13:48:58	2016-07-08 13:48:58	172.10.1.184	10.199.250.2	TCP	2229	9257	14	764
2016-07-08 07:30:30	2016-07-08 07:30:30	172.10.1.184	10.199.250.2	TCP	2390	13752	35	1898
2016-07-08 12:18:46	2016-07-08 12:18:46	172.10.1.184	10.199.250.2	TCP	2496	6956	30	1628
2016-07-08 13:07:09	2016-07-08 13:07:09	172.10.1.184	10.199.250.2	TCP	2721	8189	27	1466
2016-07-08 11:21:20	2016-07-08 11:21:20	172.10.1.184	10.199.250.2	TCP	2751	23864	33	1874
2016-07-08 10:46:23	2016-07-08 10:46:23	172.10.1.184	10.199.250.2	TCP	2998	22984	17	998
2016-07-08 08:21:03	2016-07-08 08:21:03	172.10.1.184	10.199.250.2	TCP	3090	2348	48	2600
2016-07-08 09:07:57	2016-07-08 09:07:57	172.10.1.184	10.199.250.2	TCP	3269	16239	14	764
2016-07-08 09:51:16	2016-07-08 09:51:16	172.10.1.184	10.199.250.2	TCP	3383	21579	30	1628
2016-07-08 09:55:24	2016-07-08 09:55:24	172.10.1.184	10.199.250.2	TCP	3483	17390	36	1952
2016-07-08 11:01:37	2016-07-08 11:01:37	172.10.1.184	10.199.250.2	TCP	3541	4999	14	764
2016-07-08 13:26:39	2016-07-08 13:26:39	172.10.1.184	10.199.250.2	TCP	3559	10120	14	764
2016-07-08 15:01:07	2016-07-08 15:01:07	172.10.1.184	10.199.250.2	TCP	3587	12519	27	1466
2016-07-08 08:24:44	2016-07-08 08:24:44	172.10.1.184	10.199.250.2	TCP	3831	2444	50	2708
2016-07-08 13:29:36	2016-07-08 13:29:36	172.10.1.184	10.199.250.2	TCP	3918	8765	39	2114
2016-07-08 14:48:14	2016-07-08 14:48:14	172.10.1.184	10.199.250.2	TCP	3945	10772	45	2438
2016-07-08 08:59:06	2016-07-08 08:59:06	172.10.1.184	10.199.250.2	TCP	3963	35459	40	2168
2016-07-08 14:29:13	2016-07-08 14:29:13	172.10.1.184	10.199.250.2	TCP	3988	10285	51	2762
2016-07-08 08:37:54	2016-07-08 08:37:54	172.10.1.184	10.199.250.2	TCP	4056	28382	36	2132
2016-07-08 08:41:51	2016-07-08 08:41:51	172.10.1.184	10.199.250.2	TCP	4128	28481	49	2654
