firstseen	srcip	dstip	sport	dport	pkts	bytes
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	56076	0	0
2013-04-06 11:37:12	10.9.81.5	172.20.0.6	62559	63647	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	12132	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62559	57080	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.9	62559	39173	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	20110	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	4903	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	32583	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	17430	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	49580	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	53668	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	11867	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	15648	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	6648	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	37822	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	22061	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	2690	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	37761	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	30240	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	53039	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	3596	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	17430	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	32583	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	4731	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	34668	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	28287	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	3733	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	59684	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	60464	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62561	19622	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.4	62560	11055	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	32583	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	9297	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	17430	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.4	62559	11055	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	23972	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	3596	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	53039	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	30240	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	37761	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	2690	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62560	48938	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	22061	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62560	47476	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62561	20192	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	40767	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	58098	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	3978	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	59255	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	5993	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	45875	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	48198	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	30691	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	28287	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	30026	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	3733	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	20460	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	59684	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	205	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	12070	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.9	62560	30191	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	43236	0	0
2013-04-06 11:37:12	10.9.81.5	172.20.0.6	62560	23047	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.5	62560	30220	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	17956	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	62508	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	44322	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	9969	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	60464	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	33634	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	34668	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	47948	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	37822	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	41554	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	6648	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	19622	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62560	45283	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	11630	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	15648	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	47251	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	11867	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	9866	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	53668	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	49580	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	58091	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	39404	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	49338	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	38395	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	52472	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	29136	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	24106	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	7210	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	15976	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	27198	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	42263	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	24737	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	49167	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	55901	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	7168	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	34915	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	15928	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	16866	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	36317	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	55480	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	38198	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	24053	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.4	62559	37840	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	43993	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	22474	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	20844	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	56535	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	17185	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	11879	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.5	62559	19312	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.4	62559	5877	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	36382	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.2	62559	54577	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.9	62559	16544	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	26547	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.7	62559	40216	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	39235	1	0
2013-04-06 11:37:11	10.9.81.5	172.20.0.6	62560	37713	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62571	256	1	0
2013-04-06 11:37:11	10.9.81.5	172.20.0.6	62559	37713	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.7	62561	61606	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.7	62560	61606	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	52065	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	35169	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	23203	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	48713	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	37870	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	63758	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	11166	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	11002	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	46341	0	0
2013-04-06 11:37:12	10.9.81.5	172.20.0.6	62560	45889	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	9962	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	51591	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	36300	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	36845	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	14309	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	18553	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.9	62560	40564	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	31783	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	62921	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	65463	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	47437	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62559	1112	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	54683	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	21136	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	28628	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.4	62560	38795	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62561	43855	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	5526	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.5	62559	32717	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	56899	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	49425	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	15024	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	9281	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	15272	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	4052	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	21048	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62685	80	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	35228	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	22061	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	30015	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	30240	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	29014	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	53039	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	9149	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	3596	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	63909	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	1791	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	57491	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.4	62560	64465	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62560	20192	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	60373	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	45875	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	56358	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	5993	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	46425	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	59255	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	61033	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	3978	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	42747	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	43236	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	35755	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.9	62559	30191	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	12070	0	0
2013-04-06 11:37:12	10.9.81.5	172.20.0.6	62559	23047	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.5	62559	30220	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	12562	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	56004	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	30597	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	58354	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	64259	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	5957	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	49263	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	51498	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62559	49580	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.7	62559	45283	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.4	62559	64465	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.3	62559	37812	1	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.2	62559	20192	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	57491	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	1791	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	63909	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	36314	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	2323	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	46157	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	28987	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	35996	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	16615	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	11202	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	51498	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	49263	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	5957	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	64259	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	58354	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	30597	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62560	56004	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	37327	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	31274	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	43204	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	54882	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	61034	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	32152	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	24955	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62561	49045	0	0
2013-04-06 11:37:12	10.9.81.5	172.10.0.8	62680	80	0	0
2013-04-06 11:37:13	10.9.81.5	172.10.0.5	62647	3389	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	42373	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.3	62560	24397	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	45612	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	39629	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	4932	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.9	62560	38747	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	37755	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	29562	0	0
2013-04-06 11:37:14	10.9.81.5	172.20.0.6	62560	41807	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.5	62560	38017	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	54245	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.4	62560	24331	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62559	45612	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62559	39629	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.3	62559	59339	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62559	52655	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62559	40735	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.3	62559	40217	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62561	48232	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62561	56765	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62559	8005	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62559	57635	0	0
2013-04-06 11:37:14	10.9.81.5	172.20.0.6	62559	59903	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.5	62559	23634	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.4	62559	1213	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.3	62559	19498	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62561	21764	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62561	26111	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62561	26219	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62561	54297	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62561	62892	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62561	35054	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62561	11847	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62561	11435	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62561	30419	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62561	47994	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62561	63564	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62561	64707	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	42554	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62559	56480	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62559	8823	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.3	62559	2329	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62559	34866	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	29426	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62687	80	1	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	48232	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	56765	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62559	42554	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	63564	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	64707	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	47994	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	11435	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	30419	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	11847	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	62892	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	35054	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	54297	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.9	62560	29740	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.8	62560	26111	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62560	26219	0	0
2013-04-06 11:37:14	10.9.81.5	172.20.0.6	62560	26721	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.5	62560	64713	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.4	62560	3830	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62560	21764	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.7	62559	29426	0	0
2013-04-06 11:37:14	10.9.81.5	172.10.0.2	62561	16841	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	49045	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	24955	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	32152	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	61034	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	54882	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	43204	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	31274	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	37327	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	30708	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	36314	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	41881	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	2323	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	37638	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	46157	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.5	62559	23958	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	25643	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.9	62559	5016	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	28987	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62561	22662	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62560	43183	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.7	62560	13364	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.4	62560	52147	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.2	62560	38169	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	32412	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	16615	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	56146	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	11202	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	23712	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	43628	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	30513	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	61232	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	10144	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	31274	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	27481	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	43204	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	45248	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	54882	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	43093	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	61034	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	14311	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	32152	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62561	14314	0	0
2013-04-06 11:37:11	10.9.81.5	172.20.0.6	62560	55976	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	52655	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	37327	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	8005	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	24955	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	56480	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	49045	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	48232	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	35996	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	26111	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62561	42137	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	56004	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	62892	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	30597	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	11435	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	58354	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	63564	1	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.8	62559	64259	0	0
2013-04-06 11:37:11	10.9.81.5	172.10.0.3	62559	37755	1	0
